00038,2017-12,5.72
00038,2017-09,7.43
00038,2017-06,3.26
00039,2018-12,0.08
00039,2018-06,0.17
00039,2017-12,2.2
00039,2017-06,0.02
00039,2016-12,0.15
00039,2016-06,0.29
00039,2015-12,0.51
00040,2018-09,2.85
00040,2018-03,2.6
00040,2017-09,1.69
00040,2017-03,2.6
00040,2016-09,1.67
00040,2016-03,2.4
00040,2015-09,5.91
00041,2018-12,833.0
00041,2018-06,501.0
00041,2017-12,1283.0
00041,2017-06,537.0
00041,2016-12,410.0
00041,2016-06,221.0
00041,2015-12,498.0
00042,2018-12,2.28
00042,2018-09,3.73
00042,2018-06,0.44
00042,2018-03,-0.53
00042,2017-12,-45.0
00042,2017-09,-3.19
00042,2017-06,-2.28
00045,2018-12,78.0
00045,2018-06,41.0
00045,2017-12,73.0
00045,2017-06,33.0
00045,2016-12,43.0
00045,2016-06,13.0
00045,2015-12,65.0
00046,2018-12,27.85
00046,2018-06,12.47
00046,2017-12,22.43
00046,2017-06,9.42
00046,2016-12,20.81
00046,2016-06,9.36
00046,2015-12,18.27
00047,2018-12,1.25
00047,2018-06,0.77
00047,2017-12,1.71
00047,2017-06,0.88
00047,2016-12,1.26
00047,2016-06,0.4
00047,2015-12,0.66
00048,2018-12,-3.77
00048,2018-06,-1.5
00048,2017-12,-12.0
00048,2017-06,-11.6
00048,2016-12,-7.6
00048,2016-06,-5.2
00048,2015-12,8.8
00050,2018-12,97.0
00050,2018-06,77.0
00050,2017-12,97.0
00050,2017-06,47.0
00050,2016-12,66.0
00050,2016-06,35.0
00050,2015-12,54.0
00051,2018-12,117.0
00051,2018-06,51.0
00051,2017-12,186.0
00051,2017-06,78.0
00051,2016-12,98.0
00051,2016-06,60.0
00051,2015-12,174.0
00052,2018-09,78.4
00052,2018-03,169.16
00052,2017-09,91.75
00052,2017-03,161.43
00052,2016-09,81.71
00052,2016-03,158.62
00052,2015-09,80.63
00053,2018-12,31.33
00053,2017-12,146.0
00053,2017-06,241.0
00053,2016-12,121.0
00053,2016-06,122.0
00053,2015-12,100.0
00053,2015-06,184.0
00054,2018-09,759.0
00054,2018-06,1031.0
00054,2017-12,243.0
00054,2017-09,191.0
00054,2017-06,225.0
00054,2016-12,99.0
00054,2016-06,317.0
00055,2018-12,-14.95
00055,2018-06,-9.0
00055,2017-12,18.98
00055,2017-06,1.58
00055,2016-12,33.6
00055,2016-06,18.73
00055,2015-12,-3.65
00056,2018-12,34.4
00056,2018-06,27.67
00056,2017-12,58.59
00056,2017-06,34.64
00056,2016-12,63.88
00056,2016-06,11.04
00056,2015-12,60.52
00057,2018-09,3.1
00057,2018-03,16.2
00057,2017-09,10.5
00057,2017-03,8.2
00057,2016-09,3.4
00057,2016-03,-27.5
00057,2015-09,-9.4
00058,2018-12,-8.07
00058,2018-06,-0.7
00058,2017-12,-0.15
00058,2017-06,-0.2
00058,2016-12,-5.0
00058,2016-06,-2.0
00058,2015-12,18.0
00059,2018-12,10.84
00059,2018-06,16.2
00059,2017-12,21.0
00059,2017-06,15.3
00059,2016-12,3.8
00059,2016-06,4.3
00059,2015-12,-9.6
00060,2018-09,76.06
00060,2018-03,25.66
00060,2017-09,33.05
00060,2017-03,-4.01
00060,2016-09,-0.12
00060,2016-03,-5.99
00060,2015-09,-0.22
00061,2018-12,-16.17
00061,2018-06,1.4
00061,2017-12,1.29
00061,2017-06,-0.16
00061,2016-12,0.21
00061,2016-06,-0.58
00061,2015-12,-15.7
00062,2018-12,168.0
00062,2018-06,73.0
00062,2017-12,311.0
00062,2017-06,92.0
00062,2016-12,204.0
00062,2016-06,96.0
00062,2015-12,156.0
00063,2018-12,-3.15
00063,2018-06,-0.87
00063,2017-12,1.84
00063,2017-06,-0.99
00063,2016-12,-1.56
00063,2016-06,-0.73
00063,2015-12,-0.99
00064,2018-09,1.14
00064,2018-03,3.34
00064,2017-09,1.69
00064,2017-03,4.56
00064,2016-09,1.01
00064,2016-03,6.97
00064,2015-09,4.01
00065,2018-12,-1.26
00065,2018-06,-1.5
00065,2017-12,-12.44
00065,2017-06,-2.5
00065,2016-12,-23.89
00065,2016-06,-23.6
00065,2015-12,-35.34
00066,2018-12,264.0
00066,2018-06,118.0
00066,2017-12,283.0
00066,2017-06,127.0
00066,2016-12,174.0
00066,2016-06,87.0
00066,2015-12,222.0
00067,2018-12,-3.88
00067,2018-06,-1.66
00067,2017-12,-3.3
00067,2017-06,-1.72
00067,2016-12,-3.5
00067,2016-06,-1.74
00067,2015-12,-386.5
00068,2018-12,-813.42
00068,2018-06,-292.64
00068,2017-12,-24.99
00068,2017-06,-13.07
00068,2016-12,-350.3
00068,2016-06,-145.86
00068,2015-12,-3.72
00069,2018-12,42.3
00069,2018-06,4.276
00069,2017-12,4.43
00069,2017-06,1.729
00069,2016-12,2.97
00069,2016-06,-0.105
00069,2015-12,3.93
00070,2018-12,2.0
00070,2018-06,6.0
00070,2017-12,1.0
00070,2017-06,-1.0
00070,2016-12,4.0
00070,2016-06,-43.0
00070,2015-12,-5.57
00071,2018-12,236.0
00071,2018-06,125.0
00071,2017-12,252.0
00071,2017-06,134.0
00071,2016-12,221.0
00071,2016-06,108.0
00071,2015-12,235.0
00072,2018-12,-9.26
00072,2018-06,-7.26
00072,2017-12,-8.83
00072,2017-06,-11.49
00072,2016-12,0.71
00072,2016-06,-15.88
00072,2015-12,4.78
00073,2018-12,-1.03
00073,2017-12,-15.6
00073,2017-06,-2.3
00073,2016-12,-1.3
00073,2016-06,-417.5
00073,2015-12,-129.3
00073,2015-06,-97.8
00075,2018-12,10.3
00075,2018-06,4.2
00075,2017-12,6.8
00075,2017-06,4.0
00075,2016-12,44.5
00075,2016-06,21.1
00075,2015-12,66.8
00076,2018-06,0.31
00076,2017-12,-0.25
00076,2017-06,-0.02
00076,2016-12,-1.38
00076,2016-06,-0.33
00076,2015-12,-0.71
00076,2015-06,-0.88
00077,2018-09,-10.17
00077,2018-03,-10.79
00077,2017-09,-8.44
00077,2017-03,11.31
00077,2016-09,5.82
00077,2016-03,11.06
00077,2015-09,4.0
00078,2018-12,48.0
00078,2018-06,26.36
00078,2017-12,108.0
00078,2017-06,29.56
00078,2016-12,23.0
00078,2016-06,14.1
00078,2015-12,13.0
00079,2018-12,-4.16
00079,2018-06,0.89
00079,2017-12,3.48
00079,2017-06,2.22
00079,2016-12,-6.33
00079,2016-06,-1.12
00079,2015-12,-6.23
00080,2018-12,-9.0
00080,2018-06,-3.0
00080,2017-12,-68.0
00080,2017-06,-39.0
00080,2016-12,11.0
00080,2016-06,6.0
00080,2015-12,-30.0
00081,2018-12,73.1
00081,2018-06,31.5
00081,2017-12,55.7
00081,2017-06,31.2
00081,2016-12,39.4
00081,2016-06,27.6
00081,2015-12,37.3
00082,2018-12,-19.02
00082,2018-06,-3.94
00082,2017-12,-11.11
00082,2017-06,-3.66
00082,2016-12,-29.72
00082,2016-06,-3.93
00082,2015-12,4.33
00083,2018-12,47.0
00083,2018-06,218.0
00083,2017-12,164.0
00083,2017-06,119.0
00083,2016-12,56.0
00083,2016-06,116.0
00083,2015-12,63.7
00084,2018-09,5.49
00084,2018-03,-14.39
00084,2017-09,-5.93
00084,2017-03,-17.0
00084,2016-09,-4.55
00084,2016-03,-18.16
00084,2015-09,-3.16
00085,2018-12,5.58
00085,2018-06,3.85
00085,2017-12,10.84
00085,2017-06,7.04
00085,2016-12,52.28
00085,2016-06,50.82
00085,2015-12,13.8
00086,2018-12,56.2
00086,2018-06,49.2
00086,2017-12,84.0
00086,2017-06,36.0
00086,2016-12,50.3
00086,2016-06,12.5
00086,2015-12,173.8
00087,2018-12,315.0
00087,2018-06,180.0
00087,2017-12,347.0
00087,2017-06,161.0
00087,2016-12,128.0
00087,2016-06,67.0
00087,2015-12,179.0
00088,2018-09,20.3
00088,2018-03,57.0
00088,2017-09,16.7
00088,2017-03,32.0
00088,2016-09,8.6
00088,2016-03,37.0
00088,2015-09,24.4
00089,2018-12,171.0
00089,2018-06,154.0
00089,2017-12,175.0
00089,2017-06,38.0
00089,2016-12,130.0
00089,2016-06,69.0
00089,2015-12,92.0
00090,2018-12,11.3
00090,2018-06,5.3
00090,2017-12,7.5
00090,2017-06,5.0
00090,2016-12,9.1
00090,2016-06,6.7
00090,2015-12,10.3
00091,2018-12,-111.0
00091,2018-06,-14.91
00091,2017-12,-6.87
00091,2017-06,0.16
00091,2016-12,-13.04
00091,2016-06,-0.6
00091,2015-12,-8.98
00092,2018-12,-12.0
00092,2018-06,-929.0
00092,2017-12,-998.0
00092,2017-06,-66.16
00092,2016-12,-1.22
